Location,Crash Type,Municipality,Year,Crash Count,Latitude,Longitude
BIRCHLAND AVE & COAST MERIDIAN RD,PDO,PORT COQUITLAM,2021,3,49.265595,-122.756104
BURY AVE & WILSON AVE,PDO,PORT COQUITLAM,2021,3,49.260884,-122.784909
CEDAR DR & HUBER DR & VICTORIA DR,PDO,PORT COQUITLAM,2021,3,49.285678,-122.734007
CEDAR DR & PRAIRIE AVE,PDO,PORT COQUITLAM,2021,3,49.271239,-122.739761
CITADEL DR & SHAUGHNESSY ST,PDO,PORT COQUITLAM,2021,3,49.232315,-122.793768
COAST MERIDIAN RD & KINGSWAY AVE,PDO,PORT COQUITLAM,2021,3,49.250047,-122.755963
COAST MERIDIAN RD & PATRICIA AVE,PDO,PORT COQUITLAM,2021,3,49.276568,-122.756165
FREMONT ST & PRAIRIE AVE,PDO,PORT COQUITLAM,2021,3,49.271284,-122.733778
FREMONT ST CONN & SHERLING AVE & SHERLING PL,PDO,PORT COQUITLAM,2021,3,49.253452,-122.733949
GORDON AVE & WESTWOOD ST,PDO,PORT COQUITLAM,2021,3,49.269908,-122.790609
KINGSWAY AVE & MAPLE ST,PDO,PORT COQUITLAM,2021,3,49.264988,-122.781072
KINGSWAY AVE & TYNER ST,PDO,PORT COQUITLAM,2021,3,49.258707,-122.77533
LOUGHEED HWY & LOUGHEED MERIDIAN RD & TURNING LANE,PDO,PORT COQUITLAM,2021,3,49.261016,-122.760465
ANSON AVE & WESTWOOD ST,PDO,PORT COQUITLAM,2021,4,49.277217,-122.790487
BROADWAY ST & LANGAN AVE,PDO,PORT COQUITLAM,2021,4,49.250166,-122.762342
COAST MERIDIAN RD & LAURIER AVE,PDO,PORT COQUITLAM,2021,4,49.274833,-122.756169
COAST MERIDIAN RD & LINCOLN AVE & LINCOLN DR,PDO,PORT COQUITLAM,2021,4,49.278459,-122.756138
DIXON ST & KINGSWAY AVE,PDO,PORT COQUITLAM,2021,4,49.265707,-122.786801
DOMINION AVE & OTTAWA ST,PDO,PORT COQUITLAM,2021,4,49.258378,-122.746596
LEIGH SQUARE PL & SHAUGHNESSY ST & WHYTE AVE,PDO,PORT COQUITLAM,2021,4,49.262039,-122.781913
LOUGHEED HWY & MARY HILL BYPASS & MARY HILL BYPASS OFFRAMP,PDO,PORT COQUITLAM,2021,4,49.250416,-122.735771
PITT RIVER RD & SHAUGHNESSY ST,PDO,PORT COQUITLAM,2021,4,49.254583,-122.782641
PRAIRIE AVE & ULSTER ST,PDO,PORT COQUITLAM,2021,4,49.271193,-122.754534
COAST MERIDIAN OVERPASS & COAST MERIDIAN RD,PDO,PORT COQUITLAM,2021,5,49.260304,-122.756034
COAST MERIDIAN RD & WESTMINSTER AVE,PDO,PORT COQUITLAM,2021,5,49.265121,-122.7561
EASTERN DR & SHAUGHNESSY ST,PDO,PORT COQUITLAM,2021,5,49.235637,-122.792125
HAWKINS ST & NICOLA AVE,PDO,PORT COQUITLAM,2021,5,49.255436,-122.738364
MARY HILL RD & WILSON AVE,PDO,PORT COQUITLAM,2021,5,49.260877,-122.778541
OXFORD ST & PRAIRIE AVE,PDO,PORT COQUITLAM,2021,5,49.271171,-122.767175
COAST MERIDIAN RD & RIVERWOOD GATE & ROBERTSON AVE,PDO,PORT COQUITLAM,2021,6,49.262726,-122.756072
CRABBE AVE & KITCHENER AVE & WESTWOOD ST & WOODLAND DR,PDO,PORT COQUITLAM,2021,6,49.275268,-122.790487
DOMINION AVE & LOUGHEED HWY & TURNING LANE,PDO,PORT COQUITLAM,2021,6,49.258205,-122.75309
KINGSWAY AVE & PORT COQUITLAM STATION & WILSON AVE,PDO,PORT COQUITLAM,2021,6,49.260882,-122.775374
MARY HILL RD & PITT RIVER RD,PDO,PORT COQUITLAM,2021,6,49.254054,-122.778535
SHAUGHNESSY ST & WILSON AVE,PDO,PORT COQUITLAM,2021,6,49.260879,-122.782688
COAST MERIDIAN OVERPASS & LOUGHEED HWY,PDO,PORT COQUITLAM,2021,7,49.259073,-122.756527
DAVIES AVE & WESTWOOD ST,PDO,PORT COQUITLAM,2021,7,49.269533,-122.790596
KINGSWAY AVE & WESTWOOD ST & TURNING LANE,PDO,PORT COQUITLAM,2021,7,49.265127,-122.79073
LIONS WAY & SHAUGHNESSY ST & MALL ACCESS,PDO,PORT COQUITLAM,2021,7,49.266106,-122.777793
MCALLISTER AVE & SHAUGHNESSY ST,PDO,PORT COQUITLAM,2021,7,49.262831,-122.781134
DEWDNEY TRUNK RD & WESTWOOD ST,PDO,PORT COQUITLAM,2021,8,49.268044,-122.790638
ELGIN AVE & SHAUGHNESSY ST,PDO,PORT COQUITLAM,2021,8,49.26362,-122.780357
COAST MERIDIAN RD & MARY HILL BYPASS & TURNING LANE,PDO,PORT COQUITLAM,2021,9,49.24374,-122.756068
HASTINGS ST & LOUGHEED HWY & TURNING LANE,PDO,PORT COQUITLAM,2021,9,49.270082,-122.782324
BROADWAY ST & COAST MERIDIAN OVERPASS & KINGSWAY AVE & TURNING LANE,PDO,PORT COQUITLAM,2021,11,49.252845,-122.762324
NICOLA AVE & OTTAWA ST & MALL ACCESS,PDO,PORT COQUITLAM,2021,11,49.257692,-122.746596
HAWKINS ST & SHERLING AVE & VILLAGE DR,PDO,PORT COQUITLAM,2021,12,49.253617,-122.738403
KINGSWAY AVE & MCLEAN AVE & TURNING LANE,PDO,PORT COQUITLAM,2021,14,49.253573,-122.764023
LOUGHEED HWY & OTTAWA ST & TURNING LANE,PDO,PORT COQUITLAM,2021,16,49.255475,-122.747715
COAST MERIDIAN RD & PRAIRIE AVE,PDO,PORT COQUITLAM,2021,21,49.271192,-122.756124
KINGSWAY AVE & MARY HILL BYPASS & TURNING LANE,PDO,PORT COQUITLAM,2021,23,49.246496,-122.748006
LOUGHEED HWY & SHERLING AVE & TURNING LANE & UNNAMED,PDO,PORT COQUITLAM,2021,27,49.253039,-122.741938
LOUGHEED HWY & OXFORD CONN & OXFORD ST & TURNING LANE,PDO,PORT COQUITLAM,2021,35,49.263719,-122.767413
MARY HILL BYPASS & PITT RIVER RD & TURNING LANE,PDO,PORT COQUITLAM,2021,36,49.234608,-122.769488
COAST MERIDIAN CONN & COAST MERIDIAN OVERPASS & COAST MERIDIAN RD & LOUGHEED HWY & LOUGHEED MERIDIAN RD & ACCESS ROAD & INDUSTRIAL ACCESS ROAD & MALL ACCESS & TURNING LANE,PDO,PORT COQUITLAM,2021,37,49.259848,-122.756931
LOUGHEED HWY & SHAUGHNESSY ST & TURNING LANE,PDO,PORT COQUITLAM,2021,51,49.267482,-122.77645
ARGUE ST & MARY HILL BYPASS & SHAUGHNESSY ST & TURNING LANE,PDO,PORT COQUITLAM,2021,56,49.227198,-122.795647
LOUGHEED HWY & WESTWOOD ST & TURNING LANE,PDO,PORT COQUITLAM,2021,56,49.27352,-122.790547
BROADWAY ST & MARY HILL BYPASS & TURNING LANE,PDO,PORT COQUITLAM,2021,72,49.240773,-122.761896
AMAZON DR & RIVERSIDE DR & RIVERWOOD GATE,PDO,PORT COQUITLAM,2022,1,49.263403,-122.750394
APEL DR & COAST MERIDIAN RD,PDO,PORT COQUITLAM,2022,1,49.281219,-122.756098
ATKINS AVE & MARY HILL RD,PDO,PORT COQUITLAM,2022,1,49.259973,-122.77858
BENNECK WAY & FLETCHER WAY,PDO,PORT COQUITLAM,2022,1,49.236476,-122.789363
BROADWAY ST & LANGAN AVE,PDO,PORT COQUITLAM,2022,1,49.250166,-122.762342
BURNS RD & DOMINION AVE & FREMONT ST CONN,PDO,PORT COQUITLAM,2022,1,49.258389,-122.728641
BURY AVE & WILSON AVE,PDO,PORT COQUITLAM,2022,1,49.260884,-122.784909
CAMBRIDGE ST & LOUGHEED HWY,PDO,PORT COQUITLAM,2022,1,49.264927,-122.770194
CAMBRIDGE ST & SUFFOLK AVE,PDO,PORT COQUITLAM,2022,1,49.26648,-122.770213
CAMBRIDGE ST & WESTMINSTER AVE,PDO,PORT COQUITLAM,2022,1,49.26557,-122.770208
CEDAR DR & ESSEX AVE,PDO,PORT COQUITLAM,2022,1,49.280354,-122.738459
CEDAR DR & HUBER DR & VICTORIA DR,PDO,PORT COQUITLAM,2022,1,49.285678,-122.734007
CEDAR DR & PATRICIA AVE,PDO,PORT COQUITLAM,2022,1,49.276643,-122.738848
CEDAR DR & WRIGHT AVE,PDO,PORT COQUITLAM,2022,1,49.272129,-122.739323
CENTRAL AVE & SHAUGHNESSY ST,PDO,PORT COQUITLAM,2022,1,49.256218,-122.782673
CENTRAL AVE & TYNER ST,PDO,PORT COQUITLAM,2022,1,49.256096,-122.775305
CHINE DR & DIXON ST,PDO,PORT COQUITLAM,2022,1,49.264523,-122.786223
CITADEL DR & OFLAHERTY GATE,PDO,PORT COQUITLAM,2022,1,49.232095,-122.793357
COAST MERIDIAN OVERPASS & COAST MERIDIAN RD,PDO,PORT COQUITLAM,2022,1,49.260304,-122.756034
COAST MERIDIAN RD & LAURIER AVE,PDO,PORT COQUITLAM,2022,1,49.274833,-122.756169
COAST MERIDIAN RD & LYNWOOD AVE,PDO,PORT COQUITLAM,2022,1,49.283961,-122.756071
COAST MERIDIAN RD & MANNING AVE & MANNING SQ,PDO,PORT COQUITLAM,2022,1,49.268346,-122.756128
CONGO CRES & RIVERSIDE DR & TIGRIS CRES,PDO,PORT COQUITLAM,2022,1,49.260749,-122.745148
COQUITLAM AVE & WELLINGTON ST,PDO,PORT COQUITLAM,2022,1,49.267385,-122.761596
DAVIES AVE & HASTINGS ST,PDO,PORT COQUITLAM,2022,1,49.267959,-122.782386
DAVIES AVE & HUNTINGTON PL,PDO,PORT COQUITLAM,2022,1,49.267982,-122.783621
DEVON RD & DEVON ST & LINCOLN AVE,PDO,PORT COQUITLAM,2022,1,49.278501,-122.729181
DEVON RD & PRAIRIE AVE,PDO,PORT COQUITLAM,2022,1,49.271297,-122.731418
EASTERN DR & LANGAN AVE,PDO,PORT COQUITLAM,2022,1,49.250093,-122.774784
EASTERN DR & PENNY PL,PDO,PORT COQUITLAM,2022,1,49.252583,-122.77433
EASTERN DR & UNA WAY,PDO,PORT COQUITLAM,2022,1,49.240603,-122.778918
ELBOW PL & NECHAKO CRES & RIVERSIDE DR,PDO,PORT COQUITLAM,2022,1,49.267174,-122.739681
ELGIN AVE & MAPLE ST,PDO,PORT COQUITLAM,2022,1,49.264462,-122.781965
ELINOR CRES & WESTERN DR,PDO,PORT COQUITLAM,2022,1,49.244899,-122.781152
ELLIS DR & SANDLEWOOD WAY,PDO,PORT COQUITLAM,2022,1,49.266624,-122.749429
FLINT ST & LOUGHEED HWY,PDO,PORT COQUITLAM,2022,1,49.26675,-122.774493
FREMONT ST & PRAIRIE AVE,PDO,PORT COQUITLAM,2022,1,49.271284,-122.733778
FREMONT ST CONN & SEABORNE AVE & SEABORNE PL,PDO,PORT COQUITLAM,2022,1,49.256003,-122.728894
GATELY AVE & KINGSWAY AVE,PDO,PORT COQUITLAM,2022,1,49.266061,-122.785046
GRANT AVE,PDO,PORT COQUITLAM,2022,1,49.270291,-122.754856
GRANT AVE & OXFORD ST,PDO,PORT COQUITLAM,2022,1,49.270059,-122.767163
GRANT AVE & SHAUGHNESSY ST,PDO,PORT COQUITLAM,2022,1,49.270166,-122.775271
GREENE ST & WESTWOOD ST,PDO,PORT COQUITLAM,2022,1,49.265565,-122.790747
GREENMOUNT AVE & OXFORD ST,PDO,PORT COQUITLAM,2022,1,49.284327,-122.767213
GUEST ST & HARBOUR ST,PDO,PORT COQUITLAM,2022,1,49.23502,-122.771767
HAMILTON ST & LINCOLN AVE,PDO,PORT COQUITLAM,2022,1,49.278506,-122.735874
HARBOUR ST & PITT RIVER RD,PDO,PORT COQUITLAM,2022,1,49.23552,-122.770404
HAWTHORNE AVE & MARY HILL RD,PDO,PORT COQUITLAM,2022,1,49.257012,-122.778546
HAWTHORNE AVE & SHAUGHNESSY ST,PDO,PORT COQUITLAM,2022,1,49.257123,-122.782677
HAWTHORNE AVE & TYNER ST,PDO,PORT COQUITLAM,2022,1,49.257023,-122.775314
JANE ST & KINGSWAY AVE,PDO,PORT COQUITLAM,2022,1,49.265532,-122.787666
KINGSWAY AVE & LANGAN AVE,PDO,PORT COQUITLAM,2022,1,49.250798,-122.757712
LAURIER AVE & YORK ST,PDO,PORT COQUITLAM,2022,1,49.274784,-122.764458
LOUGHEED HWY & MARY HILL BYPASS OFFRAMP,PDO,PORT COQUITLAM,2022,1,49.250422,-122.735432
LOUGHEED HWY & RALEIGH ST,PDO,PORT COQUITLAM,2022,1,49.271662,-122.785996
MANNING AVE & OXFORD ST,PDO,PORT COQUITLAM,2022,1,49.268247,-122.767174
MAPLE ST & MCALLISTER AVE,PDO,PORT COQUITLAM,2022,1,49.263795,-122.783354
MARPOLE AVE & SHAUGHNESSY ST,PDO,PORT COQUITLAM,2022,1,49.261286,-122.782683
MARY HILL RD & WESTERN DR,PDO,PORT COQUITLAM,2022,1,49.252849,-122.779037
MAXWELL PL & WESTMINSTER AVE,PDO,PORT COQUITLAM,2022,1,49.265107,-122.762744
MCKENZIE PL & PITT RIVER RD,PDO,PORT COQUITLAM,2022,1,49.241085,-122.773784
MYRTLE WAY & WELLINGTON ST,PDO,PORT COQUITLAM,2022,1,49.282674,-122.76166
NOVA SCOTIA AVE & YARMOUTH ST,PDO,PORT COQUITLAM,2022,1,49.237097,-122.773268
OTTAWA ST & RIVERSIDE DR,PDO,PORT COQUITLAM,2022,1,49.260744,-122.746465
OXFORD ST & SALISBURY AVE,PDO,PORT COQUITLAM,2022,1,49.272396,-122.767197
PARKVIEW LANE & PITT RIVER RD,PDO,PORT COQUITLAM,2022,1,49.253284,-122.790253
PATRICIA AVE & SHAUGHNESSY ST,PDO,PORT COQUITLAM,2022,1,49.276828,-122.773495
PITT RIVER RD,PDO,PORT COQUITLAM,2022,1,49.254594,-122.786407
PITT RIVER RD & POOLEY AVE,PDO,PORT COQUITLAM,2022,1,49.244622,-122.77357
PITT RIVER RD & ROWLAND ST,PDO,PORT COQUITLAM,2022,1,49.254625,-122.785281
PRAIRIE AVE & WELLINGTON ST,PDO,PORT COQUITLAM,2022,1,49.271164,-122.761659
REEVE ST & WELCHER AVE,PDO,PORT COQUITLAM,2022,1,49.258131,-122.788067
RHINE CRES & RIVERWOOD GATE & THAMES CRES,PDO,PORT COQUITLAM,2022,1,49.262744,-122.75426
ROWLAND ST & WELCHER AVE,PDO,PORT COQUITLAM,2022,1,49.258147,-122.785316
TORONTO ST & VICTORIA DR,PDO,PORT COQUITLAM,2022,1,49.285731,-122.753115
AIRE CRES & WESTERN DR,PDO,PORT COQUITLAM,2022,2,49.25143,-122.7784
BLAKEBURN ELEMENTRAY SCHOOL ACCESS & RIVERSIDE DR & RIVERWOOD GATE,PDO,PORT COQUITLAM,2022,2,49.263907,-122.742279
BROADWAY ST & INDUSTRIAL AVE,PDO,PORT COQUITLAM,2022,2,49.245603,-122.762329
BROADWAY ST & KEBET WAY,PDO,PORT COQUITLAM,2022,2,49.239267,-122.759935
BROWN ST & MCLEAN AVE,PDO,PORT COQUITLAM,2022,2,49.253277,-122.76678
CEDAR DR & PRAIRIE AVE,PDO,PORT COQUITLAM,2022,2,49.271239,-122.739761
CITADEL DR & PITT RIVER RD,PDO,PORT COQUITLAM,2022,2,49.239589,-122.773081
CITADEL DR & SHAUGHNESSY ST,PDO,PORT COQUITLAM,2022,2,49.232315,-122.793768
COAST MERIDIAN OVERPASS & LOUGHEED HWY,PDO,PORT COQUITLAM,2022,2,49.259073,-122.756527
COAST MERIDIAN RD & DORSET AVE,PDO,PORT COQUITLAM,2022,2,49.273622,-122.756165
COAST MERIDIAN RD & GREENMOUNT AVE,PDO,PORT COQUITLAM,2022,2,49.284303,-122.756063
COAST MERIDIAN RD & WESTMINSTER AVE,PDO,PORT COQUITLAM,2022,2,49.265121,-122.7561
COQUITLAM AVE & OXFORD ST,PDO,PORT COQUITLAM,2022,2,49.267353,-122.767166
DIXON ST & KINGSWAY AVE,PDO,PORT COQUITLAM,2022,2,49.265707,-122.786801
FLINT ST & PRAIRIE AVE,PDO,PORT COQUITLAM,2022,2,49.271165,-122.770519
FRASER AVE & SHAUGHNESSY ST,PDO,PORT COQUITLAM,2022,2,49.269273,-122.775292
FREMONT ST & FREMONT ST CONN & LOUGHEED HWY & LOUGHEED HWY ONRAMP & MARY HILL BYPASS & MARY HILL BYPASS OFFRAMP & MARY HILL BYPASS ONRAMP & PITT RIVER BRIDGE & TURNING LANE,PDO,PORT COQUITLAM,2022,2,49.250147,-122.735474
FREMONT ST CONN & SHERLING AVE & SHERLING PL,PDO,PORT COQUITLAM,2022,2,49.253452,-122.733949
GREENMOUNT AVE & WELLINGTON ST,PDO,PORT COQUITLAM,2022,2,49.284308,-122.76164
HASTINGS ST & KITCHENER AVE,PDO,PORT COQUITLAM,2022,2,49.274704,-122.782237
JERVIS ST & LOUGHEED HWY,PDO,PORT COQUITLAM,2022,2,49.271049,-122.784589
KINGSWAY AVE & MAPLE ST,PDO,PORT COQUITLAM,2022,2,49.264988,-122.781072
KINGSWAY AVE & MARY HILL RD,PDO,PORT COQUITLAM,2022,2,49.263275,-122.777156
KINGSWAY AVE & PORT COQUITLAM STATION & WILSON AVE,PDO,PORT COQUITLAM,2022,2,49.260882,-122.775374
KINGSWAY AVE & SHAUGHNESSY ST,PDO,PORT COQUITLAM,2022,2,49.264377,-122.779601
LANCASTER ST & LOUGHEED HWY,PDO,PORT COQUITLAM,2022,2,49.272314,-122.787529
LEIGH SQUARE PL & SHAUGHNESSY ST & WHYTE AVE,PDO,PORT COQUITLAM,2022,2,49.262039,-122.781913
LINCOLN AVE & WELLINGTON ST,PDO,PORT COQUITLAM,2022,2,49.2784,-122.761723
LIVERPOOL ST & SALISBURY AVE,PDO,PORT COQUITLAM,2022,2,49.272385,-122.76037
MARY HILL RD & PITT RIVER RD,PDO,PORT COQUITLAM,2022,2,49.254054,-122.778535
MCLEAN AVE & PITT RIVER RD,PDO,PORT COQUITLAM,2022,2,49.253429,-122.773619
PARKLAND DR & SHAUGHNESSY ST,PDO,PORT COQUITLAM,2022,2,49.28911,-122.767122
PATRICIA AVE & WELLINGTON ST,PDO,PORT COQUITLAM,2022,2,49.276556,-122.761707
PRAIRIE AVE & REGINA ST,PDO,PORT COQUITLAM,2022,2,49.27122,-122.750392
PRAIRIE AVE & ULSTER ST,PDO,PORT COQUITLAM,2022,2,49.271193,-122.754534
PRAIRIE AVE & VINCENT ST,PDO,PORT COQUITLAM,2022,2,49.271178,-122.758954
RIVERSIDE DR & YANGTZE GATE,PDO,PORT COQUITLAM,2022,2,49.260743,-122.747815
COAST MERIDIAN RD & PATRICIA AVE,PDO,PORT COQUITLAM,2022,3,49.276568,-122.756165
COAST MERIDIAN RD & VICTORIA DR,PDO,PORT COQUITLAM,2022,3,49.285742,-122.756041
ELGIN AVE & SHAUGHNESSY ST,PDO,PORT COQUITLAM,2022,3,49.26362,-122.780357
KELLY AVE & KINGSWAY AVE,PDO,PORT COQUITLAM,2022,3,49.259078,-122.775334
KELLY AVE & MARY HILL RD,PDO,PORT COQUITLAM,2022,3,49.259074,-122.778591
LANGAN AVE & PITT RIVER RD,PDO,PORT COQUITLAM,2022,3,49.250124,-122.772151
LINCOLN AVE & SHAUGHNESSY ST,PDO,PORT COQUITLAM,2022,3,49.27848,-122.773157
LIONS WAY & SHAUGHNESSY ST & MALL ACCESS,PDO,PORT COQUITLAM,2022,3,49.266106,-122.777793
REEVE ST & WILSON AVE,PDO,PORT COQUITLAM,2022,3,49.260866,-122.788069
RIVERSIDE DR & RIVERWOOD GATE,PDO,PORT COQUITLAM,2022,3,49.264029,-122.74227
SHAUGHNESSY ST & WELCHER AVE,PDO,PORT COQUITLAM,2022,3,49.258023,-122.782699
BIRCHLAND AVE & COAST MERIDIAN RD,PDO,PORT COQUITLAM,2022,4,49.265595,-122.756104
COAST MERIDIAN RD & KINGSWAY AVE,PDO,PORT COQUITLAM,2022,4,49.250047,-122.755963
COAST MERIDIAN RD & LINCOLN AVE & LINCOLN DR,PDO,PORT COQUITLAM,2022,4,49.278459,-122.756138
COAST MERIDIAN RD & MARY HILL BYPASS & TURNING LANE,PDO,PORT COQUITLAM,2022,4,49.24374,-122.756068
COAST MERIDIAN RD & ST ALBERT AVE,PDO,PORT COQUITLAM,2022,4,49.263704,-122.756096
HAWKINS ST & NICOLA AVE,PDO,PORT COQUITLAM,2022,4,49.255436,-122.738364
LOUGHEED HWY & LOUGHEED MERIDIAN RD & TURNING LANE,PDO,PORT COQUITLAM,2022,4,49.261016,-122.760465
PITT RIVER RD & REEVE ST,PDO,PORT COQUITLAM,2022,4,49.254625,-122.787589
BEAUMARIS CLOSE & COAST MERIDIAN RD & COQUITLAM AVE,PDO,PORT COQUITLAM,2022,5,49.26743,-122.756119
BURNS RD & PRAIRIE AVE,PDO,PORT COQUITLAM,2022,5,49.271293,-122.727842
CHRISTMAS WAY & WESTWOOD ST,PDO,PORT COQUITLAM,2022,5,49.271863,-122.790555
COAST MERIDIAN RD & SALISBURY AVE,PDO,PORT COQUITLAM,2022,5,49.272407,-122.756142
CRABBE AVE & KITCHENER AVE & WESTWOOD ST & WOODLAND DR,PDO,PORT COQUITLAM,2022,5,49.275268,-122.790487
KINGSWAY AVE & TYNER ST,PDO,PORT COQUITLAM,2022,5,49.258707,-122.77533
PRAIRIE AVE & SHAUGHNESSY ST,PDO,PORT COQUITLAM,2022,5,49.271224,-122.775291
DAVIES AVE & WESTWOOD ST,PDO,PORT COQUITLAM,2022,6,49.269533,-122.790596
DOMINION AVE & LOUGHEED HWY & TURNING LANE,PDO,PORT COQUITLAM,2022,6,49.258205,-122.75309
MARY HILL RD & WILSON AVE,PDO,PORT COQUITLAM,2022,6,49.260877,-122.778541
OXFORD ST & PRAIRIE AVE,PDO,PORT COQUITLAM,2022,6,49.271171,-122.767175
EASTERN DR & SHAUGHNESSY ST,PDO,PORT COQUITLAM,2022,7,49.235637,-122.792125
GORDON AVE & WESTWOOD ST,PDO,PORT COQUITLAM,2022,7,49.269908,-122.790609
SHAUGHNESSY ST & WILSON AVE,PDO,PORT COQUITLAM,2022,7,49.260879,-122.782688
ATKINS AVE & SHAUGHNESSY ST,PDO,PORT COQUITLAM,2022,8,49.259956,-122.782708
LOUGHEED HWY & MARY HILL BYPASS & MARY HILL BYPASS OFFRAMP,PDO,PORT COQUITLAM,2022,8,49.250416,-122.735771
ANSON AVE & WESTWOOD ST,PDO,PORT COQUITLAM,2022,9,49.277217,-122.790487
MCALLISTER AVE & SHAUGHNESSY ST,PDO,PORT COQUITLAM,2022,9,49.262831,-122.781134
NICOLA AVE & OTTAWA ST & MALL ACCESS,PDO,PORT COQUITLAM,2022,9,49.257692,-122.746596
DEWDNEY TRUNK RD & WESTWOOD ST,PDO,PORT COQUITLAM,2022,10,49.268044,-122.790638
HAWKINS ST & SHERLING AVE & VILLAGE DR,PDO,PORT COQUITLAM,2022,10,49.253617,-122.738403
COAST MERIDIAN RD & RIVERWOOD GATE & ROBERTSON AVE,PDO,PORT COQUITLAM,2022,11,49.262726,-122.756072
KINGSWAY AVE & WESTWOOD ST & TURNING LANE,PDO,PORT COQUITLAM,2022,12,49.265127,-122.79073
PITT RIVER RD & SHAUGHNESSY ST,PDO,PORT COQUITLAM,2022,12,49.254583,-122.782641
HASTINGS ST & LOUGHEED HWY & TURNING LANE,PDO,PORT COQUITLAM,2022,15,49.270082,-122.782324
BROADWAY ST & COAST MERIDIAN OVERPASS & KINGSWAY AVE & TURNING LANE,PDO,PORT COQUITLAM,2022,19,49.252845,-122.762324
KINGSWAY AVE & MARY HILL BYPASS & TURNING LANE,PDO,PORT COQUITLAM,2022,19,49.246496,-122.748006
KINGSWAY AVE & MCLEAN AVE & TURNING LANE,PDO,PORT COQUITLAM,2022,19,49.253573,-122.764023
LOUGHEED HWY & SHERLING AVE & TURNING LANE & UNNAMED,PDO,PORT COQUITLAM,2022,19,49.253039,-122.741938
LOUGHEED HWY & OTTAWA ST & TURNING LANE,PDO,PORT COQUITLAM,2022,23,49.255475,-122.747715
COAST MERIDIAN CONN & COAST MERIDIAN OVERPASS & COAST MERIDIAN RD & LOUGHEED HWY & LOUGHEED MERIDIAN RD & ACCESS ROAD & INDUSTRIAL ACCESS ROAD & MALL ACCESS & TURNING LANE,PDO,PORT COQUITLAM,2022,29,49.259848,-122.756931
COAST MERIDIAN RD & PRAIRIE AVE,PDO,PORT COQUITLAM,2022,33,49.271192,-122.756124
LOUGHEED HWY & OXFORD CONN & OXFORD ST & TURNING LANE,PDO,PORT COQUITLAM,2022,34,49.263719,-122.767413
ARGUE ST & MARY HILL BYPASS & SHAUGHNESSY ST & TURNING LANE,PDO,PORT COQUITLAM,2022,41,49.227198,-122.795647
MARY HILL BYPASS & PITT RIVER RD & TURNING LANE,PDO,PORT COQUITLAM,2022,43,49.234608,-122.769488
LOUGHEED HWY & WESTWOOD ST & TURNING LANE,PDO,PORT COQUITLAM,2022,53,49.27352,-122.790547
LOUGHEED HWY & SHAUGHNESSY ST & TURNING LANE,PDO,PORT COQUITLAM,2022,55,49.267482,-122.77645
BROADWAY ST & MARY HILL BYPASS & TURNING LANE,PDO,PORT COQUITLAM,2022,90,49.240773,-122.761896
PITT RIVER BRIDGE,PDO,PORT COQUITLAM,2018,19,49.249006,-122.732037
KINGSWAY RAILWAY UNDRPASS,PDO,PORT COQUITLAM,2019,1,49.247972,-122.740114
PITT RIVER BRIDGE,PDO,PORT COQUITLAM,2019,14,49.249006,-122.732037
COAST MERIDIAN OVERPASS,PDO,PORT COQUITLAM,2020,2,49.25297,-122.762155
PITT RIVER BRIDGE,PDO,PORT COQUITLAM,2020,11,49.249006,-122.732037
PITT RIVER BRIDGE,PDO,PORT COQUITLAM,2021,19,49.249006,-122.732037
COQUITLAM RIVER BRIDGE,PDO,PORT COQUITLAM,2022,1,49.269038,-122.780043
COAST MERIDIAN OVERPASS,PDO,PORT COQUITLAM,2022,2,49.25297,-122.762155
PITT RIVER BRIDGE,PDO,PORT COQUITLAM,2022,16,49.249006,-122.732037
ARGUE ST,PDO,PORT COQUITLAM,2018,1,49.228056,-122.779629
ARGUE ST,PDO,PORT COQUITLAM,2018,1,49.232677,-122.771293
ARGUE ST,PDO,PORT COQUITLAM,2018,1,49.235098,-122.767733
AVON PL,PDO,PORT COQUITLAM,2018,1,49.258794,-122.737803
BROADWAY ST,PDO,PORT COQUITLAM,2018,1,49.243194,-122.76232
BROADWAY ST,PDO,PORT COQUITLAM,2018,1,49.251266,-122.762374
CASTLE CRES,PDO,PORT COQUITLAM,2018,1,49.233441,-122.776383
CASTLE CRES,PDO,PORT COQUITLAM,2018,1,49.235184,-122.776707
CITADEL DR,PDO,PORT COQUITLAM,2018,1,49.228752,-122.79233
CITADEL DR,PDO,PORT COQUITLAM,2018,1,49.230525,-122.786778
CITADEL DR,PDO,PORT COQUITLAM,2018,1,49.23066,-122.793785
CONGO CRES,PDO,PORT COQUITLAM,2018,1,49.261131,-122.745118
DAVIES AVE,PDO,PORT COQUITLAM,2018,1,49.268003,-122.785385
EASTERN DR,PDO,PORT COQUITLAM,2018,1,49.240778,-122.778378
ELINOR CRES,PDO,PORT COQUITLAM,2018,1,49.243504,-122.783818
FLINT ST,PDO,PORT COQUITLAM,2018,1,49.269891,-122.771528
FLORA PL,PDO,PORT COQUITLAM,2018,1,49.243752,-122.783161
FOREST GROVE PL,PDO,PORT COQUITLAM,2018,1,49.273375,-122.740235
GLADE CRT,PDO,PORT COQUITLAM,2018,1,49.269676,-122.74528
HAWTHORNE AVE,PDO,PORT COQUITLAM,2018,1,49.257241,-122.787641
JANE ST,PDO,PORT COQUITLAM,2018,1,49.264823,-122.787373
