Location,Crash Type,Municipality,Year,Crash Count,Latitude,Longitude
124 AVE & 232 ST & ABERNETHY WAY,PDO,MAPLE RIDGE,2019,6,49.227619,-122.579171
226 ST & LOUGHEED HWY,PDO,MAPLE RIDGE,2019,6,49.217115,-122.596301
227 ST & ABERNETHY WAY,PDO,MAPLE RIDGE,2019,7,49.229206,-122.593826
200 ST & MAPLE MEADOWS WAY & MAPLE MEADOWS WAY OFFRAMP & TURNING LANE,PDO,MAPLE RIDGE,2019,8,49.220396,-122.666544
203 ST & GOLDEN EARS WAY,PDO,MAPLE RIDGE,2019,8,49.23238,-122.656702
224 ST & ABERNETHY WAY,PDO,MAPLE RIDGE,2019,8,49.231341,-122.601174
228 ST & LOUGHEED HWY,PDO,MAPLE RIDGE,2019,8,49.215969,-122.590379
256 ST & DEWDNEY TRUNK RD,PDO,MAPLE RIDGE,2019,8,49.220462,-122.512522
272 ST & LOUGHEED HWY & ACCESS ROAD,PDO,MAPLE RIDGE,2019,8,49.173079,-122.475686
128 AVE & 209 ST & 210 ST & GOLDEN EARS WAY,PDO,MAPLE RIDGE,2019,9,49.234974,-122.638909
216 ST & DEWDNEY TRUNK RD,PDO,MAPLE RIDGE,2019,9,49.220566,-122.622749
222 ST & DEWDNEY TRUNK RD,PDO,MAPLE RIDGE,2019,10,49.220495,-122.60701
LOUGHEED HWY & RIVER RD,PDO,MAPLE RIDGE,2019,10,49.179571,-122.541872
132 AVE & 232 ST,PDO,MAPLE RIDGE,2019,11,49.243176,-122.579788
DEWDNEY TRUNK RD & LAITY ST,PDO,MAPLE RIDGE,2019,11,49.220558,-122.631841
HANEY BYPASS & RIVER RD,PDO,MAPLE RIDGE,2019,11,49.211524,-122.601536
232 ST & DEWDNEY TRUNK RD,PDO,MAPLE RIDGE,2019,13,49.220363,-122.579239
207 ST & DEWDNEY TRUNK RD,PDO,MAPLE RIDGE,2019,14,49.220516,-122.647839
222 ST & HANEY BYPASS & LOUGHEED HWY,PDO,MAPLE RIDGE,2019,14,49.21689,-122.607056
223 ST & LOUGHEED HWY,PDO,MAPLE RIDGE,2019,14,49.216888,-122.604541
227 ST & DEWDNEY TRUNK RD,PDO,MAPLE RIDGE,2019,14,49.220439,-122.594009
227 ST & LOUGHEED HWY,PDO,MAPLE RIDGE,2019,14,49.217049,-122.594116
216 ST & LOUGHEED HWY,PDO,MAPLE RIDGE,2019,17,49.217037,-122.622845
240 ST & DEWDNEY TRUNK RD,PDO,MAPLE RIDGE,2019,17,49.220346,-122.557124
LAITY ST & LOUGHEED HWY,PDO,MAPLE RIDGE,2019,17,49.217099,-122.631897
228 ST & DEWDNEY TRUNK RD,PDO,MAPLE RIDGE,2019,18,49.220426,-122.590283
224 ST & LOUGHEED HWY,PDO,MAPLE RIDGE,2019,20,49.216929,-122.601543
203 ST & DEWDNEY TRUNK RD,PDO,MAPLE RIDGE,2019,23,49.221432,-122.656683
207 ST & LOUGHEED HWY,PDO,MAPLE RIDGE,2019,23,49.218251,-122.647897
224 ST & DEWDNEY TRUNK RD,PDO,MAPLE RIDGE,2019,23,49.220463,-122.601689
240 ST & LOUGHEED HWY & TURNING LANE,PDO,MAPLE RIDGE,2019,24,49.183312,-122.556831
DEWDNEY TRUNK RD & LOUGHEED HWY & MAPLE MEADOWS WAY & WEST ST & TURNING LANE,PDO,MAPLE RIDGE,2019,33,49.221211,-122.664242
203 ST & LOUGHEED HWY,PDO,MAPLE RIDGE,2019,43,49.219239,-122.657635
232 ST & HANEY BYPASS & KANAKA WAY & LOUGHEED HWY & TURNING LANE,PDO,MAPLE RIDGE,2019,50,49.203322,-122.579946
102 AVE & 243 ST,PDO,MAPLE RIDGE,2020,1,49.18745,-122.549014
103A AVE & SLATFORD PL,PDO,MAPLE RIDGE,2020,1,49.190268,-122.559343
104 AVE & 105 AVE,PDO,MAPLE RIDGE,2020,1,49.191378,-122.560775
104 AVE & 245 ST,PDO,MAPLE RIDGE,2020,1,49.191305,-122.542482
113A AVE & 240 ST,PDO,MAPLE RIDGE,2020,1,49.208406,-122.556701
113B AVE & STEWART CRES,PDO,MAPLE RIDGE,2020,1,49.210539,-122.659427
115 AVE & MAPLE CRES,PDO,MAPLE RIDGE,2020,1,49.21096,-122.657547
116 AVE & 203 ST,PDO,MAPLE RIDGE,2020,1,49.21339,-122.658532
116 AVE & 232 ST,PDO,MAPLE RIDGE,2020,1,49.213063,-122.577871
116 AVE & 236 ST,PDO,MAPLE RIDGE,2020,1,49.211074,-122.567753
116 AVE & COTTONWOOD DR,PDO,MAPLE RIDGE,2020,1,49.213065,-122.576111
117 AVE & 229 ST,PDO,MAPLE RIDGE,2020,1,49.21514,-122.587167
117 AVE & BURNETT ST,PDO,MAPLE RIDGE,2020,1,49.21517,-122.588399
118 AVE & 230 ST,PDO,MAPLE RIDGE,2020,1,49.216589,-122.584856
119 AVE & 203 ST,PDO,MAPLE RIDGE,2020,1,49.220458,-122.657106
119 AVE & 207 ST,PDO,MAPLE RIDGE,2020,1,49.21925,-122.647889
119 AVE & 226 ST & MALL ACCESS,PDO,MAPLE RIDGE,2020,1,49.218963,-122.596296
119 AVE & 249A ST,PDO,MAPLE RIDGE,2020,1,49.219145,-122.531365
119 AVE & LOUGHEED HWY,PDO,MAPLE RIDGE,2020,1,49.217832,-122.643177
119 AVE & LOUGHEED HWY & TURNING LANE,PDO,MAPLE RIDGE,2020,1,49.21792,-122.643187
120A AVE & 201B ST,PDO,MAPLE RIDGE,2020,1,49.221961,-122.662789
121 AVE & 203 ST & WICKLUND AVE,PDO,MAPLE RIDGE,2020,1,49.223409,-122.656726
122 AVE & 216 ST,PDO,MAPLE RIDGE,2020,1,49.225145,-122.622666
122 AVE & 222 ST,PDO,MAPLE RIDGE,2020,1,49.224164,-122.606956
122 AVE & 224 ST,PDO,MAPLE RIDGE,2020,1,49.224108,-122.601367
122 AVE & 232 ST,PDO,MAPLE RIDGE,2020,1,49.223982,-122.579211
122 AVE & ACADIA ST & MOUNTAINVIEW CRES,PDO,MAPLE RIDGE,2020,1,49.223915,-122.61642
123 AVE & 210 ST,PDO,MAPLE RIDGE,2020,1,49.226303,-122.63945
123 AVE & 216 ST,PDO,MAPLE RIDGE,2020,1,49.226426,-122.622636
123 AVE & 227 ST & LEE AVE,PDO,MAPLE RIDGE,2020,1,49.226553,-122.593872
123B AVE & 231 ST & ABERNETHY WAY,PDO,MAPLE RIDGE,2020,1,49.227703,-122.582239
124 AVE & 216 ST,PDO,MAPLE RIDGE,2020,1,49.227845,-122.622597
124 AVE & COLEMORE ST,PDO,MAPLE RIDGE,2020,1,49.227735,-122.603226
124 AVE & LAITY ST,PDO,MAPLE RIDGE,2020,1,49.227846,-122.6318
124A AVE & 206 ST,PDO,MAPLE RIDGE,2020,1,49.227695,-122.650675
128 AVE & 216 ST,PDO,MAPLE RIDGE,2020,1,49.235089,-122.622504
128 AVE & 235 ST,PDO,MAPLE RIDGE,2020,1,49.234628,-122.569751
128 AVE & 240 ST & FERN CRES,PDO,MAPLE RIDGE,2020,1,49.234879,-122.557372
128 AVE & 256 ST,PDO,MAPLE RIDGE,2020,1,49.235024,-122.511999
129 AVE & FERN CRES,PDO,MAPLE RIDGE,2020,1,49.237503,-122.561781
132 AVE & 232 ST & PRIVATE DRIVEWAY,PDO,MAPLE RIDGE,2020,1,49.242051,-122.57961
132 AVE & BALSAM ST,PDO,MAPLE RIDGE,2020,1,49.241907,-122.573519
132 AVE & CEDAR WAY,PDO,MAPLE RIDGE,2020,1,49.242372,-122.619057
135B AVE & 230A ST,PDO,MAPLE RIDGE,2020,1,49.248506,-122.584604
136 AVE & 224 ST,PDO,MAPLE RIDGE,2020,1,49.249638,-122.600813
201 ST & MCIVOR AVE,PDO,MAPLE RIDGE,2020,1,49.229203,-122.662564
203 ST & POWELL AVE,PDO,MAPLE RIDGE,2020,1,49.230669,-122.656791
203 ST & THORNE AVE,PDO,MAPLE RIDGE,2020,1,49.214171,-122.658548
206 ST & MAPLE CRES,PDO,MAPLE RIDGE,2020,1,49.206456,-122.651216
208 ST & DEWDNEY TRUNK RD,PDO,MAPLE RIDGE,2020,1,49.220523,-122.644818
209 ST & DEWDNEY TRUNK RD,PDO,MAPLE RIDGE,2020,1,49.220531,-122.641406
210 ST & BARKER AVE,PDO,MAPLE RIDGE,2020,1,49.215559,-122.639699
210 ST & LOUGHEED HWY,PDO,MAPLE RIDGE,2020,1,49.217475,-122.638927
212 ST & COOK AVE,PDO,MAPLE RIDGE,2020,1,49.219645,-122.63312
214 ST & DEWDNEY TRUNK RD,PDO,MAPLE RIDGE,2020,1,49.220577,-122.628133
222 ST & BROWN AVE & CHURCH AVE,PDO,MAPLE RIDGE,2020,1,49.221468,-122.607014
223 ST & MCINTOSH AVE,PDO,MAPLE RIDGE,2020,1,49.219566,-122.604535
223 ST & RIVER RD,PDO,MAPLE RIDGE,2020,1,49.212229,-122.604702
224 ST & HANEY PL,PDO,MAPLE RIDGE,2020,1,49.219081,-122.601722
225 ST & HANEY BYPASS,PDO,MAPLE RIDGE,2020,1,49.210712,-122.599383
225 ST & NORTH AVE & ROYAL CRES,PDO,MAPLE RIDGE,2020,1,49.216045,-122.598933
227 ST & ABERNETHY WAY,PDO,MAPLE RIDGE,2020,1,49.229206,-122.593826
227 ST & BROWN AVE,PDO,MAPLE RIDGE,2020,1,49.221381,-122.593995
227 ST & REID AVE,PDO,MAPLE RIDGE,2020,1,49.227304,-122.593851
228 ST & ABERNETHY WAY,PDO,MAPLE RIDGE,2020,1,49.228542,-122.590318
230 ST & ABERNETHY WAY,PDO,MAPLE RIDGE,2020,1,49.228327,-122.585022
230 ST & REID AVE,PDO,MAPLE RIDGE,2020,1,49.227777,-122.585028
232 ST & CHERRYWOOD DR,PDO,MAPLE RIDGE,2020,1,49.221528,-122.579252
232 ST & COTTONWOOD DR,PDO,MAPLE RIDGE,2020,1,49.20574,-122.579042
237 ST & DEWDNEY TRUNK RD,PDO,MAPLE RIDGE,2020,1,49.220352,-122.565266
240 ST & HILL AVE,PDO,MAPLE RIDGE,2020,1,49.18495,-122.556869
240 ST & KANAKA CREEK RD,PDO,MAPLE RIDGE,2020,1,49.199651,-122.556698
243 ST & DEWDNEY TRUNK RD,PDO,MAPLE RIDGE,2020,1,49.22031,-122.549743
248 ST & MARSHALL AVE,PDO,MAPLE RIDGE,2020,1,49.230497,-122.534982
249 ST & ALOUETTE RD,PDO,MAPLE RIDGE,2020,1,49.242776,-122.532646
252 ST & DEWDNEY TRUNK RD,PDO,MAPLE RIDGE,2020,1,49.220364,-122.523587
272 ST & DEWDNEY TRUNK RD,PDO,MAPLE RIDGE,2020,1,49.220009,-122.457784
280 ST & 96 AVE,PDO,MAPLE RIDGE,2020,1,49.17667,-122.443572
284 ST & 285 ST,PDO,MAPLE RIDGE,2020,1,49.218614,-122.432423
287 ST & 94 AVE & LOUGHEED HWY & TURNING LANE,PDO,MAPLE RIDGE,2020,1,49.173393,-122.428961
ACADIA ST & DEWDNEY TRUNK RD,PDO,MAPLE RIDGE,2020,1,49.220537,-122.615567
BATTLE AVE & MAPLE CRES,PDO,MAPLE RIDGE,2020,1,49.20692,-122.652416
BURNETT ST & HANEY BYPASS & TURNING LANE,PDO,MAPLE RIDGE,2020,1,49.207006,-122.590088
CARSHILL ST & LOUGHEED HWY,PDO,MAPLE RIDGE,2020,1,49.21695,-122.614208
CARSHILL ST & RIVER RD,PDO,MAPLE RIDGE,2020,1,49.214253,-122.614608
DEWDNEY TRUNK RD & GLENHURST ST,PDO,MAPLE RIDGE,2020,1,49.220378,-122.575457
DITTON ST & HAZELWOOD ST,PDO,MAPLE RIDGE,2020,1,49.202703,-122.662965
DOCKSTEADER CIR & FOREMAN DR,PDO,MAPLE RIDGE,2020,1,49.252907,-122.586988
DONOVAN AVE & HALL ST,PDO,MAPLE RIDGE,2020,1,49.219046,-122.618703
DUNN AVE & WEST ST,PDO,MAPLE RIDGE,2020,1,49.218145,-122.665164
FERN CRES & SHELDRAKE CRT,PDO,MAPLE RIDGE,2020,1,49.23602,-122.559011
FRASER ST & NORTH AVE,PDO,MAPLE RIDGE,2020,1,49.215965,-122.600121
FULLER AVE & GEE ST,PDO,MAPLE RIDGE,2020,1,49.219398,-122.586109
GILKER HILL RD & KANAKA WAY,PDO,MAPLE RIDGE,2020,1,49.204176,-122.570003
HANEY BYPASS & NORTH AVE,PDO,MAPLE RIDGE,2020,1,49.215843,-122.60683
HOLYROOD AVE & RITCHIE AVE,PDO,MAPLE RIDGE,2020,1,49.212485,-122.593103
IRVING ST & TELEP AVE,PDO,MAPLE RIDGE,2020,1,49.225466,-122.65812
LOUGHEED HWY & OWEN ST,PDO,MAPLE RIDGE,2020,1,49.218136,-122.646567
LOUGHEED HWY & SPILSBURY ST,PDO,MAPLE RIDGE,2020,1,49.171826,-122.50028
RIVER BEND & RIVER RD,PDO,MAPLE RIDGE,2020,1,49.214018,-122.611018
ROLLEY RD & SPILSBURY ST,PDO,MAPLE RIDGE,2020,1,49.174138,-122.506299
SKILLEN ST & WICKLUND AVE,PDO,MAPLE RIDGE,2020,1,49.223422,-122.644327
WARESLEY ST & WESTFIELD AVE,PDO,MAPLE RIDGE,2020,1,49.210338,-122.652691
112B AVE & LOUGHEED HWY,PDO,MAPLE RIDGE,2020,2,49.207173,-122.582125
118 AVE & 238B ST & CREEKSIDE ST,PDO,MAPLE RIDGE,2020,2,49.216709,-122.561248
119 AVE & 224 ST,PDO,MAPLE RIDGE,2020,2,49.218585,-122.601721
119 AVE & 227 ST,PDO,MAPLE RIDGE,2020,2,49.218944,-122.594054
121 AVE & 216 ST,PDO,MAPLE RIDGE,2020,2,49.222963,-122.622705
123 AVE & 203 ST,PDO,MAPLE RIDGE,2020,2,49.226596,-122.656833
123 AVE & 212 ST,PDO,MAPLE RIDGE,2020,2,49.226317,-122.634188
124 AVE & 224 ST,PDO,MAPLE RIDGE,2020,2,49.227721,-122.60127
128 AVE & 232 ST,PDO,MAPLE RIDGE,2020,2,49.234894,-122.579338
128 AVE & LAITY ST,PDO,MAPLE RIDGE,2020,2,49.23509,-122.631728
132 AVE & 203 ST & OLD DEWDNEY TRUNK RD & SHARPE RD,PDO,MAPLE RIDGE,2020,2,49.242284,-122.655845
132 AVE & 210 ST,PDO,MAPLE RIDGE,2020,2,49.24227,-122.63896
132 AVE & 216 ST,PDO,MAPLE RIDGE,2020,2,49.242406,-122.622399
132 AVE & 233 ST,PDO,MAPLE RIDGE,2020,2,49.241939,-122.575827
206 ST & DEWDNEY TRUNK RD,PDO,MAPLE RIDGE,2020,2,49.22053,-122.650492
216 ST & DONOVAN AVE,PDO,MAPLE RIDGE,2020,2,49.219094,-122.622801
222 ST & SELKIRK AVE,PDO,MAPLE RIDGE,2020,2,49.217852,-122.607042
223 ST & DEWDNEY TRUNK RD,PDO,MAPLE RIDGE,2020,2,49.22049,-122.604509
224 ST & MCINTOSH AVE,PDO,MAPLE RIDGE,2020,2,49.219531,-122.601719
227 ST & SELKIRK AVE,PDO,MAPLE RIDGE,2020,2,49.218104,-122.594043
232B ST & DEWDNEY TRUNK RD & HAWTHORNE ST,PDO,MAPLE RIDGE,2020,2,49.220372,-122.576939
234A ST & KANAKA WAY,PDO,MAPLE RIDGE,2020,2,49.203259,-122.572692
287 ST & LOUGHEED HWY,PDO,MAPLE RIDGE,2020,2,49.1734,-122.42895
BURNETT ST & DEWDNEY TRUNK RD,PDO,MAPLE RIDGE,2020,2,49.220422,-122.588337
BURNETT ST & LOUGHEED HWY,PDO,MAPLE RIDGE,2020,2,49.214789,-122.58874
CALLAGHAN AVE & HANEY BYPASS,PDO,MAPLE RIDGE,2020,2,49.21333,-122.604057
COTTONWOOD DR & DEWDNEY TRUNK RD,PDO,MAPLE RIDGE,2020,2,49.220327,-122.570941
DEWDNEY TRUNK RD & PLAZA ST,PDO,MAPLE RIDGE,2020,2,49.220494,-122.605977
HAMMOND RD & MAPLE MEADOWS WAY & MAPLE MEADOWS WAY ONRAMP,PDO,MAPLE RIDGE,2020,2,49.21659,-122.668213
104 AVE & 240 ST,PDO,MAPLE RIDGE,2020,3,49.191355,-122.556841
113B AVE & 113B AVE OFFRAMP & 113B AVE ONRAMP & AIRPORT WAY,PDO,MAPLE RIDGE,2020,3,49.20843,-122.670562
118 AVE & 203 ST,PDO,MAPLE RIDGE,2020,3,49.217366,-122.658456
118 AVE & 207 ST & CAMWOOD AVE,PDO,MAPLE RIDGE,2020,3,49.21684,-122.64792
132 AVE & NEAVES RD,PDO,MAPLE RIDGE,2020,3,49.242305,-122.644689
201B ST & DEWDNEY TRUNK RD,PDO,MAPLE RIDGE,2020,3,49.221425,-122.662774
207 ST & RIVER RD & RIVER RD W,PDO,MAPLE RIDGE,2020,3,49.213335,-122.647995
221 ST & LOUGHEED HWY,PDO,MAPLE RIDGE,2020,3,49.216906,-122.610134
224 ST & BROWN AVE,PDO,MAPLE RIDGE,2020,3,49.221607,-122.601402
226 ST & LOUGHEED HWY,PDO,MAPLE RIDGE,2020,3,49.217115,-122.596301
230 ST & DEWDNEY TRUNK RD,PDO,MAPLE RIDGE,2020,3,49.220398,-122.58485
244 ST & DEWDNEY TRUNK RD,PDO,MAPLE RIDGE,2020,3,49.220299,-122.545938
248 ST & DEWDNEY TRUNK RD,PDO,MAPLE RIDGE,2020,3,49.220272,-122.534702
264 ST & DEWDNEY TRUNK RD,PDO,MAPLE RIDGE,2020,3,49.220182,-122.490589
113B AVE & 113B AVE OFFRAMP & 113B AVE ONRAMP & AIRPORT WAY & GOLDEN EARS BRIDGE & GOLDEN EARS WAY,PDO,MAPLE RIDGE,2020,4,49.208845,-122.668656
113B AVE & KINGSTON ST,PDO,MAPLE RIDGE,2020,4,49.209289,-122.665731
210 ST & DEWDNEY TRUNK RD,PDO,MAPLE RIDGE,2020,4,49.220531,-122.639416
225 ST & LOUGHEED HWY,PDO,MAPLE RIDGE,2020,4,49.217114,-122.598939
112 AVE & 240 ST & KANAKA WAY,PDO,MAPLE RIDGE,2020,5,49.205828,-122.55667
216 ST & LOUGHEED HWY & TURNING LANE,PDO,MAPLE RIDGE,2020,5,49.217037,-122.622845
222 ST & DEWDNEY TRUNK RD,PDO,MAPLE RIDGE,2020,5,49.220495,-122.60701
224 ST & SELKIRK AVE & MALL ACCESS,PDO,MAPLE RIDGE,2020,5,49.217729,-122.601635
272 ST & LOUGHEED HWY & ACCESS ROAD,PDO,MAPLE RIDGE,2020,5,49.173079,-122.475686
DEWDNEY TRUNK RD & EDGE ST,PDO,MAPLE RIDGE,2020,5,49.220418,-122.597837
132 AVE & 224 ST,PDO,MAPLE RIDGE,2020,6,49.242231,-122.60105
216 ST & LOUGHEED HWY,PDO,MAPLE RIDGE,2020,6,49.217037,-122.622845
223 ST & LOUGHEED HWY,PDO,MAPLE RIDGE,2020,6,49.216888,-122.604541
256 ST & DEWDNEY TRUNK RD,PDO,MAPLE RIDGE,2020,6,49.220462,-122.512522
280 ST & LOUGHEED HWY,PDO,MAPLE RIDGE,2020,6,49.174071,-122.444206
DEWDNEY TRUNK RD & LAITY ST,PDO,MAPLE RIDGE,2020,6,49.220558,-122.631841
HANEY BYPASS & RIVER RD,PDO,MAPLE RIDGE,2020,6,49.211524,-122.601536
128 AVE & 209 ST & 210 ST & GOLDEN EARS WAY,PDO,MAPLE RIDGE,2020,7,49.234974,-122.638909
216 ST & DEWDNEY TRUNK RD,PDO,MAPLE RIDGE,2020,7,49.220566,-122.622749
DUNN AVE & MAPLE MEADOWS WAY,PDO,MAPLE RIDGE,2020,7,49.217965,-122.66829
113B AVE & 203 ST & HAMMOND RD & MAPLE CRES,PDO,MAPLE RIDGE,2020,8,49.212069,-122.658672
224 ST & LOUGHEED HWY,PDO,MAPLE RIDGE,2020,8,49.216929,-122.601543
LOUGHEED HWY & RIVER RD,PDO,MAPLE RIDGE,2020,8,49.179571,-122.541872
207 ST & DEWDNEY TRUNK RD,PDO,MAPLE RIDGE,2020,9,49.220516,-122.647839
224 ST & ABERNETHY WAY,PDO,MAPLE RIDGE,2020,9,49.231341,-122.601174
228 ST & LOUGHEED HWY,PDO,MAPLE RIDGE,2020,9,49.215969,-122.590379
227 ST & LOUGHEED HWY,PDO,MAPLE RIDGE,2020,10,49.217049,-122.594116
200 ST & MAPLE MEADOWS WAY & MAPLE MEADOWS WAY OFFRAMP & TURNING LANE,PDO,MAPLE RIDGE,2020,11,49.220396,-122.666544
227 ST & DEWDNEY TRUNK RD,PDO,MAPLE RIDGE,2020,11,49.220439,-122.594009
228 ST & DEWDNEY TRUNK RD,PDO,MAPLE RIDGE,2020,11,49.220426,-122.590283
203 ST & GOLDEN EARS WAY,PDO,MAPLE RIDGE,2020,12,49.23238,-122.656702
232 ST & DEWDNEY TRUNK RD,PDO,MAPLE RIDGE,2020,12,49.220363,-122.579239
224 ST & DEWDNEY TRUNK RD,PDO,MAPLE RIDGE,2020,14,49.220463,-122.601689
203 ST & DEWDNEY TRUNK RD,PDO,MAPLE RIDGE,2020,15,49.221432,-122.656683
207 ST & LOUGHEED HWY,PDO,MAPLE RIDGE,2020,17,49.218251,-122.647897
222 ST & HANEY BYPASS & LOUGHEED HWY,PDO,MAPLE RIDGE,2020,18,49.21689,-122.607056
LAITY ST & LOUGHEED HWY,PDO,MAPLE RIDGE,2020,18,49.217099,-122.631897
203 ST & LOUGHEED HWY,PDO,MAPLE RIDGE,2020,20,49.219239,-122.657635
DEWDNEY TRUNK RD & LOUGHEED HWY & MAPLE MEADOWS WAY & WEST ST & TURNING LANE,PDO,MAPLE RIDGE,2020,25,49.221211,-122.664242
240 ST & LOUGHEED HWY & TURNING LANE,PDO,MAPLE RIDGE,2020,31,49.183312,-122.556831
232 ST & HANEY BYPASS & KANAKA WAY & LOUGHEED HWY & TURNING LANE,PDO,MAPLE RIDGE,2020,43,49.203322,-122.579946
100 AVE & 256 ST,PDO,MAPLE RIDGE,2021,1,49.183959,-122.512708
100 AVE & 272 ST,PDO,MAPLE RIDGE,2021,1,49.182524,-122.46852
100 AVE & JACKSON RD,PDO,MAPLE RIDGE,2021,1,49.184153,-122.538743
102 AVE & 241A ST,PDO,MAPLE RIDGE,2021,1,49.187475,-122.55246
102A AVE & 241A ST,PDO,MAPLE RIDGE,2021,1,49.188217,-122.552442
104 AVE & 242B ST,PDO,MAPLE RIDGE,2021,1,49.191324,-122.550249
104 AVE & 276 ST,PDO,MAPLE RIDGE,2021,1,49.191154,-122.457448
105A AVE & ROBERTSON ST,PDO,MAPLE RIDGE,2021,1,49.193653,-122.536239
106B AVE & MCCLURE DR,PDO,MAPLE RIDGE,2021,1,49.196056,-122.553947
108 AVE & 284 ST,PDO,MAPLE RIDGE,2021,1,49.198366,-122.435317
110 AVE & 240 ST,PDO,MAPLE RIDGE,2021,1,49.202092,-122.556659
112 AVE & 241A ST,PDO,MAPLE RIDGE,2021,1,49.205791,-122.552203
112 AVE & 246 ST,PDO,MAPLE RIDGE,2021,1,49.207175,-122.539107
112 AVE & 272 ST,PDO,MAPLE RIDGE,2021,1,49.205647,-122.468471
112 AVE & GRAHAM ST,PDO,MAPLE RIDGE,2021,1,49.205628,-122.447964
112B AVE & 232 ST,PDO,MAPLE RIDGE,2021,1,49.207065,-122.579288
112B AVE & LOUGHEED HWY,PDO,MAPLE RIDGE,2021,1,49.207173,-122.582125
113A AVE & 240 ST,PDO,MAPLE RIDGE,2021,1,49.208406,-122.556701
113B AVE & STEWART CRES,PDO,MAPLE RIDGE,2021,1,49.210539,-122.659427
114A AVE & 240 ST,PDO,MAPLE RIDGE,2021,1,49.210176,-122.556749
115A AVE & KINGSTON ST,PDO,MAPLE RIDGE,2021,1,49.211786,-122.665778
115A AVE & STEWART CRES,PDO,MAPLE RIDGE,2021,1,49.211902,-122.661343
116 AVE & 232 ST,PDO,MAPLE RIDGE,2021,1,49.213063,-122.577871
116 AVE & CREEKSIDE ST,PDO,MAPLE RIDGE,2021,1,49.213152,-122.562808
117 AVE & 231 ST,PDO,MAPLE RIDGE,2021,1,49.215149,-122.582108
117 AVE & 251 ST,PDO,MAPLE RIDGE,2021,1,49.215681,-122.526461
117 AVE & LAITY ST,PDO,MAPLE RIDGE,2021,1,49.215103,-122.63193
118 AVE & 232 ST,PDO,MAPLE RIDGE,2021,1,49.216727,-122.579258
118 AVE & 238B ST & CREEKSIDE ST,PDO,MAPLE RIDGE,2021,1,49.216709,-122.561248
119 AVE & 203 ST,PDO,MAPLE RIDGE,2021,1,49.220458,-122.657106
119 AVE & 212 ST,PDO,MAPLE RIDGE,2021,1,49.218857,-122.633126
119 AVE & 222 ST,PDO,MAPLE RIDGE,2021,1,49.218915,-122.60704
119 AVE & 224 ST,PDO,MAPLE RIDGE,2021,1,49.218585,-122.601721
119 AVE & 226 ST & MALL ACCESS,PDO,MAPLE RIDGE,2021,1,49.218963,-122.596296
119 AVE & 248 ST,PDO,MAPLE RIDGE,2021,1,49.219106,-122.534695
119 AVE & COTTONWOOD DR,PDO,MAPLE RIDGE,2021,1,49.218467,-122.570959
119 AVE & LOUGHEED HWY & TURNING LANE,PDO,MAPLE RIDGE,2021,1,49.21792,-122.643187
121 AVE & 216 ST,PDO,MAPLE RIDGE,2021,1,49.222963,-122.622705
121 AVE & 227 ST,PDO,MAPLE RIDGE,2021,1,49.222309,-122.593965
121 AVE & 248 ST,PDO,MAPLE RIDGE,2021,1,49.222661,-122.534773
122 AVE & 203 ST,PDO,MAPLE RIDGE,2021,1,49.224665,-122.656787
122 AVE & 224 ST,PDO,MAPLE RIDGE,2021,1,49.224108,-122.601367
122 AVE & DOVER ST,PDO,MAPLE RIDGE,2021,1,49.224194,-122.614161
123 AVE & 209 ST,PDO,MAPLE RIDGE,2021,1,49.226294,-122.641545
123 AVE & 210 ST,PDO,MAPLE RIDGE,2021,1,49.226303,-122.63945
123 AVE & 227 ST & LEE AVE,PDO,MAPLE RIDGE,2021,1,49.226553,-122.593872
123 AVE & 232 ST,PDO,MAPLE RIDGE,2021,1,49.225466,-122.579192
124 AVE & 222 ST,PDO,MAPLE RIDGE,2021,1,49.227755,-122.606048
124 AVE & 256 ST,PDO,MAPLE RIDGE,2021,1,49.227602,-122.512338
124 AVE & ANSELL ST,PDO,MAPLE RIDGE,2021,1,49.227703,-122.544869
124 AVE & DAVISON ST,PDO,MAPLE RIDGE,2021,1,49.227831,-122.61551
124B AVE & 230 ST,PDO,MAPLE RIDGE,2021,1,49.229025,-122.585003
126 AVE & 217 ST,PDO,MAPLE RIDGE,2021,1,49.23106,-122.619208
126 AVE & 232 ST,PDO,MAPLE RIDGE,2021,1,49.230706,-122.579269
127 AVE & 227B ST,PDO,MAPLE RIDGE,2021,1,49.232648,-122.591427
128 AVE & 227 ST,PDO,MAPLE RIDGE,2021,1,49.235015,-122.593732
128 AVE & 256 ST,PDO,MAPLE RIDGE,2021,1,49.235024,-122.511999
128 AVE & BLACKSTOCK ST,PDO,MAPLE RIDGE,2021,1,49.235009,-122.614984
129 AVE & 224 ST,PDO,MAPLE RIDGE,2021,1,49.236824,-122.601185
129 AVE & FERN CRES,PDO,MAPLE RIDGE,2021,1,49.237503,-122.561781
130 AVE & FERN CRES,PDO,MAPLE RIDGE,2021,1,49.238487,-122.546699
132 AVE & 220 ST,PDO,MAPLE RIDGE,2021,1,49.242317,-122.612444
132 AVE & CEDAR WAY,PDO,MAPLE RIDGE,2021,1,49.242372,-122.619057
132 AVE & PARK ACCESS ROAD,PDO,MAPLE RIDGE,2021,1,49.241965,-122.577144
136 AVE & 224 ST,PDO,MAPLE RIDGE,2021,1,49.249638,-122.600813
136 AVE & 228B ST,PDO,MAPLE RIDGE,2021,1,49.249526,-122.588773
